symbol,date,open,high,low,close,volume,adjfactor
159864,2024-01-16,0.55,0.565,0.546,0.561,710896,1.0
159864,2024-01-17,0.56,0.56,0.543,0.545,544322,1.0
159864,2024-01-18,0.54,0.569,0.538,0.569,875425,1.0
159864,2024-01-19,0.568,0.57,0.552,0.554,910451,1.0
159864,2024-01-22,0.55,0.554,0.532,0.537,906315,1.0
159864,2024-01-23,0.536,0.558,0.532,0.548,1437418,1.0
159864,2024-01-24,0.547,0.549,0.524,0.542,1087082,1.0
159864,2024-01-25,0.54,0.546,0.526,0.546,1008246,1.0
159864,2024-01-26,0.544,0.549,0.535,0.537,812244,1.0
159864,2024-01-29,0.536,0.536,0.504,0.505,886499,1.0
159864,2024-01-30,0.499,0.507,0.491,0.492,721347,1.0
159864,2024-01-31,0.491,0.5,0.479,0.481,685418,1.0
159864,2024-02-01,0.476,0.499,0.476,0.487,603703,1.0
159864,2024-02-02,0.485,0.489,0.454,0.47,881867,1.0
159864,2024-02-05,0.468,0.472,0.437,0.46,729646,1.0
159864,2024-02-06,0.454,0.486,0.449,0.485,662175,1.0
159864,2024-02-07,0.485,0.503,0.485,0.497,638230,1.0
159864,2024-02-08,0.5,0.51,0.499,0.506,546163,1.0
159864,2024-02-19,0.507,0.509,0.501,0.507,272393,1.0
159864,2024-02-20,0.506,0.506,0.496,0.501,344266,1.0
159864,2024-02-21,0.501,0.521,0.497,0.509,598050,1.0
159864,2024-02-22,0.513,0.523,0.507,0.515,313911,1.0
159864,2024-02-23,0.519,0.528,0.515,0.522,509820,1.0
159864,2024-02-26,0.52,0.525,0.514,0.517,322340,1.0
159864,2024-02-27,0.514,0.526,0.514,0.526,282903,1.0
159864,2024-02-28,0.529,0.548,0.518,0.518,473297,1.0
159864,2024-02-29,0.515,0.534,0.514,0.534,608189,1.0
159864,2024-03-01,0.536,0.544,0.529,0.543,556932,1.0
159864,2024-03-04,0.543,0.551,0.541,0.544,439761,1.0
159864,2024-03-05,0.541,0.543,0.535,0.54,330521,1.0
159864,2024-03-06,0.536,0.564,0.534,0.554,655498,1.0
159864,2024-03-07,0.553,0.554,0.538,0.541,307520,1.0
159864,2024-03-08,0.54,0.559,0.539,0.557,344050,1.0
159864,2024-03-11,0.564,0.582,0.564,0.578,551068,1.0
159864,2024-03-12,0.579,0.586,0.574,0.577,363393,1.0
159864,2024-03-13,0.572,0.576,0.569,0.57,233867,1.0
159864,2024-03-14,0.57,0.573,0.559,0.564,257761,1.0
159864,2024-03-15,0.562,0.565,0.552,0.56,241599,1.0
159864,2024-03-18,0.562,0.569,0.559,0.569,204862,1.0
159864,2024-03-19,0.567,0.575,0.562,0.563,164032,1.0
159864,2024-03-20,0.561,0.571,0.558,0.563,178934,1.0
159864,2024-03-21,0.563,0.564,0.552,0.554,328620,1.0
159864,2024-03-22,0.554,0.554,0.538,0.54,285096,1.0
159864,2024-03-25,0.539,0.547,0.533,0.533,316426,1.0
159864,2024-03-26,0.533,0.543,0.53,0.538,290093,1.0
159864,2024-03-27,0.538,0.539,0.524,0.525,272726,1.0
159864,2024-03-28,0.525,0.535,0.525,0.529,260798,1.0
159864,2024-03-29,0.529,0.534,0.524,0.529,195398,1.0
159864,2024-04-01,0.53,0.552,0.53,0.552,732119,1.0
159864,2024-04-02,0.551,0.551,0.542,0.548,286091,1.0
159864,2024-04-03,0.548,0.548,0.539,0.543,381742,1.0
159864,2024-04-08,0.542,0.542,0.529,0.53,320848,1.0
159864,2024-04-09,0.529,0.535,0.526,0.534,267526,1.0
159864,2024-04-10,0.533,0.533,0.52,0.522,426935,1.0
159864,2024-04-11,0.52,0.527,0.516,0.522,190031,1.0
159864,2024-04-12,0.521,0.521,0.508,0.509,198698,1.0
159864,2024-04-15,0.509,0.52,0.509,0.516,227078,1.0
159864,2024-04-16,0.516,0.516,0.502,0.502,158698,1.0
159864,2024-04-17,0.502,0.514,0.502,0.512,168187,1.0
159864,2024-04-18,0.512,0.517,0.505,0.512,159910,1.0
159864,2024-04-19,0.508,0.508,0.493,0.497,238986,1.0
159864,2024-04-22,0.5,0.509,0.495,0.498,172114,1.0
159864,2024-04-23,0.499,0.507,0.491,0.493,145818,1.0
159864,2024-04-24,0.49,0.497,0.483,0.488,193859,1.0
159864,2024-04-25,0.489,0.493,0.48,0.489,211268,1.0
159864,2024-04-26,0.488,0.5,0.485,0.498,224952,1.0
159864,2024-04-29,0.499,0.52,0.499,0.514,780936,1.0
159864,2024-04-30,0.511,0.513,0.502,0.504,546014,1.0
159864,2024-05-06,0.507,0.515,0.507,0.511,259802,1.0
159864,2024-05-07,0.511,0.513,0.505,0.511,200845,1.0
159864,2024-05-08,0.512,0.512,0.503,0.504,145716,1.0
159864,2024-05-09,0.506,0.523,0.505,0.515,527792,1.0
159864,2024-05-10,0.515,0.518,0.507,0.514,206119,1.0
159864,2024-05-13,0.512,0.519,0.505,0.514,215192,1.0
159864,2024-05-14,0.514,0.516,0.507,0.509,214763,1.0
159864,2024-05-15,0.509,0.517,0.503,0.505,246435,1.0
159864,2024-05-16,0.506,0.509,0.5,0.503,273319,1.0
159864,2024-05-17,0.499,0.503,0.492,0.502,392540,1.0
159864,2024-05-20,0.501,0.507,0.499,0.502,240953,1.0
159864,2024-05-21,0.502,0.502,0.494,0.496,263244,1.0
159864,2024-05-22,0.498,0.53,0.498,0.526,739724,1.0
159864,2024-05-23,0.522,0.525,0.51,0.511,360522,1.0
159864,2024-05-24,0.508,0.522,0.506,0.508,454889,1.0
159864,2024-05-27,0.508,0.511,0.496,0.504,494234,1.0
159864,2024-05-28,0.504,0.509,0.499,0.502,268710,1.0
159864,2024-05-29,0.503,0.523,0.503,0.513,657900,1.0
159864,2024-05-30,0.516,0.52,0.509,0.511,385663,1.0
159864,2024-05-31,0.513,0.514,0.502,0.504,354989,1.0
159864,2024-06-03,0.505,0.505,0.495,0.502,513756,1.0
159864,2024-06-04,0.5,0.509,0.495,0.507,409828,1.0
159864,2024-06-05,0.506,0.508,0.501,0.501,208892,1.0
159864,2024-06-06,0.502,0.506,0.487,0.49,921637,1.0
159864,2024-06-07,0.49,0.492,0.476,0.483,594037,1.0
159864,2024-06-11,0.482,0.486,0.475,0.486,391270,1.0
159864,2024-06-12,0.487,0.488,0.48,0.483,295869,1.0
159864,2024-06-13,0.484,0.487,0.481,0.483,309571,1.0
159864,2024-06-14,0.484,0.484,0.476,0.479,429530,1.0
159864,2024-06-17,0.477,0.481,0.472,0.477,331348,1.0
159864,2024-06-18,0.478,0.485,0.477,0.481,501090,1.0
159864,2024-06-19,0.483,0.483,0.47,0.47,681696,1.0
159864,2024-06-20,0.47,0.472,0.457,0.457,445367,1.0
159864,2024-06-21,0.458,0.466,0.457,0.461,449057,1.0
159864,2024-06-24,0.453,0.459,0.447,0.448,536304,1.0
159864,2024-06-25,0.448,0.449,0.434,0.438,630524,1.0
159864,2024-06-26,0.433,0.444,0.433,0.443,444158,1.0
159864,2024-06-27,0.44,0.441,0.433,0.435,490548,1.0
159864,2024-06-28,0.435,0.439,0.43,0.432,458935,1.0
159864,2024-07-01,0.432,0.439,0.429,0.437,525111,1.0
159864,2024-07-02,0.434,0.435,0.425,0.426,914000,1.0
159864,2024-07-03,0.426,0.429,0.422,0.426,501071,1.0
159864,2024-07-04,0.426,0.427,0.414,0.416,531612,1.0
159864,2024-07-05,0.415,0.422,0.415,0.419,573736,1.0
159864,2024-07-08,0.418,0.418,0.404,0.407,551162,1.0
159864,2024-07-09,0.408,0.41,0.4,0.407,764303,1.0
159864,2024-07-10,0.404,0.418,0.4,0.41,757601,1.0
159864,2024-07-11,0.413,0.428,0.413,0.424,861711,1.0
159864,2024-07-12,0.422,0.433,0.422,0.429,566898,1.0
159864,2024-07-15,0.428,0.428,0.421,0.423,383533,1.0
159864,2024-07-16,0.422,0.432,0.42,0.431,632513,1.0
159864,2024-07-17,0.434,0.438,0.43,0.431,404577,1.0
159864,2024-07-18,0.429,0.437,0.422,0.433,755284,1.0
159864,2024-07-19,0.433,0.44,0.43,0.439,661749,1.0
159864,2024-07-22,0.438,0.444,0.436,0.439,466520,1.0
159864,2024-07-23,0.439,0.439,0.428,0.428,381235,1.0
159864,2024-07-24,0.427,0.428,0.419,0.421,432098,1.0
159864,2024-07-25,0.42,0.438,0.42,0.431,535844,1.0
159864,2024-07-26,0.43,0.433,0.429,0.432,334034,1.0
159864,2024-07-29,0.433,0.433,0.423,0.424,327143,1.0
159864,2024-07-30,0.423,0.426,0.419,0.423,551299,1.0
159864,2024-07-31,0.425,0.438,0.419,0.438,489370,1.0
159864,2024-08-01,0.436,0.438,0.431,0.434,358084,1.0
159864,2024-08-02,0.433,0.435,0.425,0.429,289228,1.0
159864,2024-08-05,0.427,0.437,0.421,0.421,304918,1.0
159864,2024-08-06,0.424,0.439,0.424,0.437,733692,1.0
159864,2024-08-07,0.437,0.439,0.432,0.436,277520,1.0
159864,2024-08-08,0.435,0.437,0.431,0.434,191144,1.0
159864,2024-08-09,0.434,0.436,0.427,0.428,229084,1.0
159864,2024-08-12,0.432,0.435,0.425,0.428,223212,1.0
159864,2024-08-13,0.427,0.43,0.42,0.428,225532,1.0
159864,2024-08-14,0.429,0.432,0.422,0.423,377922,1.0
159864,2024-08-15,0.421,0.433,0.418,0.429,355201,1.0
159864,2024-08-16,0.429,0.429,0.422,0.422,389517,1.0
159864,2024-08-19,0.422,0.423,0.417,0.418,126897,1.0
159864,2024-08-20,0.418,0.419,0.41,0.413,256115,1.0
159864,2024-08-21,0.413,0.413,0.408,0.408,131346,1.0
159864,2024-08-22,0.409,0.41,0.401,0.402,201581,1.0
159864,2024-08-23,0.402,0.404,0.4,0.402,180595,1.0
159864,2024-08-26,0.402,0.411,0.402,0.406,226208,1.0
159864,2024-08-27,0.407,0.407,0.397,0.402,310211,1.0
159864,2024-08-28,0.401,0.404,0.398,0.402,243194,1.0
159864,2024-08-29,0.402,0.421,0.401,0.417,750799,1.0
159864,2024-08-30,0.416,0.429,0.414,0.423,311762,1.0
159864,2024-09-02,0.423,0.426,0.413,0.413,220975,1.0
159864,2024-09-03,0.415,0.421,0.411,0.418,252934,1.0
159864,2024-09-04,0.418,0.426,0.417,0.419,217412,1.0
159864,2024-09-05,0.42,0.428,0.42,0.423,423098,1.0
