date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2019-10-16,515050,,,
2019-10-17,515050,-0.4073,,
2019-10-18,515050,-0.5112,,
2019-10-21,515050,-1.0277,,
2019-10-22,515050,1.4538,,
2019-10-23,515050,-0.5118,,
2019-10-24,515050,-0.6173,,
2019-10-25,515050,1.3458,,
2019-10-28,515050,2.0429,,
2019-10-29,515050,-1.6016,,
2019-10-30,515050,-1.119,,
2019-10-31,515050,-0.1029,,
2019-11-01,515050,0.9269,,
2019-11-04,515050,1.8367,,
2019-11-05,515050,0.1002,,56.39
2019-11-06,515050,-1.5015,,52.08
2019-11-07,515050,0.4065,,55.24
2019-11-08,515050,0.6073,,61.15
2019-11-11,515050,-2.1127,,48.63
2019-11-12,515050,-0.925,,47.33
2019-11-13,515050,0.0,18.6608,49.31
2019-11-14,515050,1.3485,19.2899,49.31
2019-11-15,515050,-1.5353,19.9814,36.69
2019-11-18,515050,0.5198,19.7298,43.75
2019-11-19,515050,2.0683,20.4269,55.47
2019-11-20,515050,-0.9119,20.6236,52.41
2019-11-21,515050,-0.409,20.5488,47.86
2019-11-22,515050,-1.3347,20.5084,36.3
2019-11-25,515050,-1.9771,19.933,31.37
2019-11-26,515050,-0.3185,19.3206,34.04
2019-11-27,515050,0.639,19.2452,34.97
2019-11-28,515050,0.1058,19.2639,32.61
2019-11-29,515050,0.3171,18.9419,40.0
2019-12-02,515050,0.3161,17.5397,44.74
2019-12-03,515050,0.7353,17.8405,47.93
2019-12-04,515050,-0.4171,17.1932,40.18
2019-12-05,515050,2.199,19.0331,55.93
2019-12-06,515050,1.2295,19.4436,58.4
2019-12-09,515050,-0.1012,17.8197,50.0
2019-12-10,515050,1.1145,17.7686,59.26
2019-12-11,515050,-0.9018,18.1731,56.64
2019-12-12,515050,1.0111,17.9117,67.27
2019-12-13,515050,0.4004,16.8278,82.11
2019-12-16,515050,2.1934,18.2218,87.72
2019-12-17,515050,0.9756,17.1978,88.14
2019-12-18,515050,-0.1932,16.7407,86.55
2019-12-19,515050,-1.3553,17.573,76.92
2019-12-20,515050,-1.3739,17.6198,68.79
2019-12-23,515050,-3.0846,19.7674,54.55
2019-12-24,515050,1.848,20.5318,60.34
2019-12-25,515050,1.4113,20.8894,58.72
2019-12-26,515050,-0.0994,20.9301,55.28
2019-12-27,515050,-2.0896,22.5981,49.17
2019-12-30,515050,0.7114,22.6706,48.02
2019-12-31,515050,0.6054,22.6354,52.3
2020-01-02,515050,2.7081,24.1645,56.54
2020-01-03,515050,0.4883,23.1812,56.77
2020-01-06,515050,0.7775,22.989,53.37
2020-01-07,515050,-0.1929,23.01,50.0
2020-01-08,515050,-2.1256,24.2331,44.74
2020-01-09,515050,3.4551,26.6888,56.87
2020-01-10,515050,1.145,26.74,63.16
2020-01-13,515050,3.2075,28.6536,78.3
2020-01-14,515050,-1.3711,28.5716,70.81
2020-01-15,515050,0.9268,28.5562,70.24
2020-01-16,515050,-0.0918,28.5366,70.24
2020-01-17,515050,-0.0919,27.9252,77.84
2020-01-20,515050,3.7718,29.6606,81.28
2020-01-21,515050,-0.7092,26.8136,77.83
2020-01-22,515050,3.8393,28.7891,79.32
2020-01-23,515050,-3.8693,33.113,66.06
2020-02-03,515050,-10.0179,50.068,45.93
2020-02-04,515050,3.3797,50.7223,50.61
2020-02-05,515050,0.2885,50.702,53.81
2020-02-06,515050,2.0134,51.0573,52.11
2020-02-07,515050,1.5038,50.5038,52.6
2020-02-10,515050,-0.0926,50.5197,47.86
2020-02-11,515050,2.2243,50.965,53.33
2020-02-12,515050,1.1786,51.0003,53.72
2020-02-13,515050,0.0896,50.1277,53.99
