date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2024-02-19,510300,,,
2024-02-20,510300,0.3635,,
2024-02-21,510300,1.4488,,
2024-02-22,510300,0.7736,,
2024-02-23,510300,0.0886,,
2024-02-26,510300,-1.0324,,
2024-02-27,510300,1.2221,,
2024-02-28,510300,-1.0601,,
2024-02-29,510300,1.6369,,
2024-03-01,510300,0.7906,,
2024-03-04,510300,-0.0872,,
2024-03-05,510300,0.8433,,
2024-03-06,510300,-0.4037,,
2024-03-07,510300,-0.5501,,
2024-03-08,510300,0.2911,,70.11
2024-03-11,510300,1.3933,,72.84
2024-03-12,510300,0.1431,,69.52
2024-03-13,510300,-0.6003,,63.01
2024-03-14,510300,-0.3739,,60.39
2024-03-15,510300,0.2598,,67.88
2024-03-18,510300,0.8926,12.9256,66.87
2024-03-19,510300,-0.6564,13.3609,69.71
2024-03-20,510300,0.0862,12.5941,63.53
2024-03-21,510300,-0.0574,12.4214,58.7
2024-03-22,510300,-0.8903,12.9512,52.33
2024-03-25,510300,-0.5506,12.5012,42.74
2024-03-26,510300,0.3205,11.8356,47.76
2024-03-27,510300,-1.1037,11.8918,44.32
2024-03-28,510300,0.4993,10.5078,45.76
2024-03-29,510300,0.4676,10.2498,38.49
2024-04-01,510300,1.687,11.8658,49.66
2024-04-02,510300,-0.3432,11.6046,51.24
2024-04-03,510300,-0.4018,11.6037,51.06
2024-04-08,510300,-0.8357,11.8337,44.74
2024-04-09,510300,-0.1744,11.8031,37.63
2024-04-10,510300,-0.7569,10.8359,37.23
2024-04-11,510300,-0.088,10.7926,36.17
2024-04-12,510300,-0.8221,10.9481,33.12
2024-04-15,510300,2.161,13.6102,50.0
2024-04-16,510300,-0.9273,13.9402,48.21
2024-04-17,510300,1.3454,14.4406,52.76
2024-04-18,510300,0.1732,14.2795,59.02
2024-04-19,510300,-0.8067,14.5485,52.79
2024-04-22,510300,-0.2033,14.558,49.73
2024-04-23,510300,-0.7276,14.4463,37.31
2024-04-24,510300,0.4104,14.4112,41.25
2024-04-25,510300,0.292,14.403,44.74
2024-04-26,510300,1.4556,14.6824,56.21
2024-04-29,510300,1.2339,15.1578,61.89
2024-04-30,510300,-0.5102,15.2888,63.19
2024-05-06,510300,1.4245,14.954,67.91
2024-05-07,510300,0.0562,14.8657,72.77
2024-05-08,510300,-0.8141,15.1255,61.39
2024-05-09,510300,0.9907,15.0251,70.52
2024-05-10,510300,0.0561,14.9741,66.46
2024-05-13,510300,-0.084,14.5911,65.19
2024-05-14,510300,-0.1682,14.6171,70.07
2024-05-15,510300,-0.7301,14.533,65.81
2024-05-16,510300,0.3395,12.6402,72.67
2024-05-17,510300,1.1559,12.4684,74.92
2024-05-20,510300,0.223,11.7709,74.77
2024-05-21,510300,-0.3337,11.9162,67.25
2024-05-22,510300,0.2232,11.3521,62.7
2024-05-23,510300,-1.0301,12.1097,58.3
2024-05-24,510300,-1.1533,12.6135,41.22
2024-05-27,510300,0.8537,12.8303,46.9
2024-05-28,510300,-0.649,13.1464,47.89
2024-05-29,510300,0.0284,12.1735,40.8
2024-05-30,510300,-0.3975,11.4341,38.17
2024-05-31,510300,-0.3991,11.3783,36.63
2024-06-03,510300,0.1431,10.052,38.6
2024-06-04,510300,0.7145,10.4383,47.97
2024-06-05,510300,-0.3689,10.1218,43.38
2024-06-06,510300,0.0,9.3815,33.33
2024-06-07,510300,-0.6551,9.5833,28.05
2024-06-11,510300,-0.7167,9.8171,26.64
2024-06-12,510300,-0.1155,9.8173,23.92
2024-06-13,510300,-0.3758,9.6149,26.41
2024-06-14,510300,0.5804,9.8056,38.57
2024-06-17,510300,-0.2885,8.5905,26.84
2024-06-18,510300,0.3183,8.657,34.83
2024-06-19,510300,-0.2884,8.6479,32.62
2024-06-20,510300,-0.6653,8.6752,31.12
2024-06-21,510300,-0.1747,8.1345,32.45
2024-06-24,510300,-0.4959,7.3927,28.0
2024-06-25,510300,-0.6157,6.5442,15.82
2024-06-26,510300,0.6195,6.9787,25.49
2024-06-27,510300,-0.557,7.0803,23.32
2024-06-28,510300,0.2064,7.1661,28.5
2024-07-01,510300,0.4119,7.3774,37.24
2024-07-02,510300,-0.1465,7.3137,37.06
2024-07-03,510300,-0.1761,6.5968,38.42
2024-07-04,510300,-0.4409,6.6298,28.65
2024-07-05,510300,-0.5019,6.6894,27.6
2024-07-08,510300,-0.7122,6.7433,20.49
2024-07-09,510300,1.1058,7.9163,34.05
2024-07-10,510300,-0.2365,7.9279,36.41
2024-07-11,510300,1.363,9.4458,48.64
2024-07-12,510300,0.2923,9.2504,54.0
2024-07-15,510300,0.204,9.2465,60.17
2024-07-16,510300,0.7272,9.5563,60.83
2024-07-17,510300,0.1444,9.5088,66.81
2024-07-18,510300,0.6055,9.3673,68.75
2024-07-19,510300,0.6592,9.5315,69.88
2024-07-22,510300,-0.8257,9.881,63.74
2024-07-23,510300,-2.0098,12.1993,51.63
2024-07-24,510300,-0.6446,12.2234,50.58
2024-07-25,510300,-0.5898,12.2428,50.14
2024-07-26,510300,0.445,12.3324,55.92
2024-07-29,510300,-0.5907,12.3841,47.35
2024-07-30,510300,-0.6833,12.5753,45.24
2024-07-31,510300,2.3033,15.1706,49.86
2024-08-01,510300,-0.731,15.3244,45.29
2024-08-02,510300,-1.0604,15.6985,40.39
2024-08-05,510300,-1.1611,16.0412,33.18
2024-08-06,510300,0.0,15.469,32.38
2024-08-07,510300,-0.2108,15.4661,28.33
2024-08-08,510300,0.1207,14.5198,24.81
2024-08-09,510300,-0.3618,14.4408,25.95
2024-08-12,510300,-0.121,14.3712,31.58
2024-08-13,510300,0.1515,14.02,35.19
2024-08-14,510300,-0.726,14.0537,34.71
2024-08-15,510300,1.1578,14.6356,39.49
2024-08-16,510300,0.0602,14.2958,42.57
2024-08-19,510300,0.2709,14.2643,47.87
2024-08-20,510300,-0.4803,12.6607,26.24
2024-08-21,510300,-0.4525,12.5778,27.49
2024-08-22,510300,-0.2727,12.475,31.52
2024-08-23,510300,0.4254,12.4634,45.28
2024-08-26,510300,0.0303,12.3455,45.63
2024-08-27,510300,-0.5142,12.2514,42.94
2024-08-28,510300,-0.6081,8.5409,37.1
