date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2020-11-16,588000,,,
2020-11-17,588000,-1.9795,,
2020-11-18,588000,-0.8357,,
2020-11-19,588000,0.9831,,
2020-11-20,588000,-0.2086,,
2020-11-23,588000,-0.9059,,
2020-11-24,588000,-0.4219,,
2020-11-25,588000,-1.6243,,
2020-11-26,588000,-0.2154,,
2020-11-27,588000,0.1439,,
2020-11-30,588000,-0.0718,,
2020-12-01,588000,1.294,,
2020-12-02,588000,0.3549,,
2020-12-03,588000,0.2122,,
2020-12-04,588000,-0.4234,,30.43
2020-12-07,588000,0.0709,,39.09
2020-12-08,588000,-0.2833,,42.16
2020-12-09,588000,-1.9886,,25.0
2020-12-10,588000,0.2174,,27.59
2020-12-11,588000,0.94,,38.79
2020-12-14,588000,1.2178,15.1011,48.82
2020-12-15,588000,-0.4954,13.5942,55.86
2020-12-16,588000,-1.2802,13.998,49.21
2020-12-17,588000,1.2968,14.3666,54.93
2020-12-18,588000,-0.2134,14.367,54.17
2020-12-21,588000,1.9244,15.7322,56.86
2020-12-22,588000,-1.8881,17.0959,46.86
2020-12-23,588000,0.9979,16.3935,50.0
2020-12-24,588000,-1.6937,17.5579,45.59
2020-12-25,588000,0.0718,17.5529,45.59
2020-12-28,588000,-1.0043,17.9209,43.46
2020-12-29,588000,0.0725,17.2319,50.27
2020-12-30,588000,1.593,18.194,54.85
2020-12-31,588000,2.2096,19.8562,58.48
2021-01-04,588000,2.0921,21.0064,60.76
2021-01-05,588000,0.2732,21.003,63.25
2021-01-06,588000,-0.6812,21.172,65.49
2021-01-07,588000,-1.989,21.1726,54.85
2021-01-08,588000,-0.4199,21.2794,54.17
2021-01-11,588000,0.9838,21.3016,51.54
2021-01-12,588000,0.9047,21.1223,61.03
2021-01-13,588000,0.2759,20.9927,59.11
2021-01-14,588000,3.0261,22.5383,73.54
2021-01-15,588000,-0.4005,22.4393,71.49
2021-01-18,588000,2.2788,23.3965,79.44
2021-01-19,588000,-2.228,24.4989,69.75
2021-01-20,588000,2.1448,24.0666,70.79
2021-01-21,588000,0.1312,23.9897,67.56
2021-01-22,588000,0.6553,22.7088,64.88
2021-01-25,588000,0.3906,22.6573,65.16
2021-01-26,588000,-1.1673,22.8092,63.1
2021-01-27,588000,-1.378,23.7381,65.16
2021-01-28,588000,-2.2621,25.1458,58.46
2021-01-29,588000,-0.1361,24.0669,55.77
2021-02-01,588000,0.0,22.9169,53.44
2021-02-02,588000,0.7498,23.0488,54.72
2021-02-03,588000,-1.4885,23.5581,40.95
2021-02-04,588000,-1.4423,23.0186,38.46
2021-02-05,588000,-1.4634,23.5808,26.07
2021-02-08,588000,0.7779,23.4755,34.12
2021-02-09,588000,3.2982,26.1291,38.5
2021-02-10,588000,0.4076,26.1459,39.57
2021-02-18,588000,-0.1353,23.7425,36.49
2021-02-19,588000,-0.271,23.7225,34.09
2021-02-22,588000,-2.6495,23.7369,31.12
2021-02-23,588000,0.0,22.6326,34.09
2021-02-24,588000,-1.6748,21.4315,35.71
2021-02-25,588000,-1.1356,21.5,33.48
2021-02-26,588000,-1.7947,21.5939,30.12
2021-03-01,588000,2.3392,23.7428,35.56
2021-03-02,588000,-0.5714,23.605,37.5
2021-03-03,588000,0.5747,23.5952,42.8
2021-03-04,588000,-2.4286,23.7813,40.63
2021-03-05,588000,0.2928,23.8815,38.96
2021-03-08,588000,-3.9416,27.0463,19.53
2021-03-09,588000,-3.5714,28.6415,14.81
2021-03-10,588000,0.2364,28.7011,15.77
2021-03-11,588000,2.5157,30.6392,24.23
2021-03-12,588000,-0.4601,30.4094,26.96
2021-03-15,588000,-2.9276,31.3212,23.87
2021-03-16,588000,-0.1587,27.8315,25.57
2021-03-17,588000,1.0334,28.2673,30.07
2021-03-18,588000,0.4721,28.5197,34.15
2021-03-19,588000,-0.8614,28.4772,24.81
2021-03-22,588000,1.1058,28.2486,29.41
2021-03-23,588000,-0.5469,28.1746,26.57
2021-03-24,588000,-1.1783,27.972,28.57
2021-03-25,588000,0.0795,27.9673,27.71
2021-03-26,588000,2.7006,29.6842,44.98
2021-03-29,588000,-0.5414,28.0488,54.5
2021-03-30,588000,0.0,28.0781,53.76
2021-03-31,588000,-0.1555,27.8676,43.59
2021-04-01,588000,1.4798,27.5771,51.48
2021-04-02,588000,2.6861,29.4161,73.49
2021-04-06,588000,-0.2242,25.7056,73.05
2021-04-07,588000,0.2996,21.7764,71.52
2021-04-08,588000,-0.6721,22.0366,66.46
2021-04-09,588000,-1.5789,21.1861,62.57
2021-04-12,588000,-2.0626,22.404,50.54
2021-04-13,588000,-0.156,19.6814,51.96
2021-04-14,588000,0.7812,19.8088,59.2
2021-04-15,588000,0.7752,19.6738,61.2
2021-04-16,588000,1.1538,19.982,56.71
2021-04-19,588000,1.597,20.2287,64.04
2021-04-20,588000,-0.4491,20.1366,61.96
2021-04-21,588000,-0.3759,20.0616,60.96
2021-04-22,588000,1.5094,19.866,61.17
2021-04-23,588000,0.5204,19.8503,54.38
2021-04-26,588000,0.0,17.8485,55.41
2021-04-27,588000,0.0,17.6407,54.25
2021-04-28,588000,0.6657,17.6706,60.13
2021-04-29,588000,0.147,17.602,70.15
2021-04-30,588000,0.0734,17.0564,87.96
2021-05-06,588000,-1.173,15.0865,77.87
2021-05-07,588000,-3.2641,19.1172,54.49
2021-05-10,588000,-0.7669,19.1885,48.08
2021-05-11,588000,0.0,19.1004,42.55
2021-05-12,588000,1.2365,18.8813,40.44
2021-05-13,588000,0.229,17.2233,43.61
2021-05-14,588000,2.1325,18.5894,55.13
2021-05-17,588000,1.9389,19.47,56.79
2021-05-18,588000,-0.5852,19.6255,52.15
2021-05-19,588000,0.4415,19.3413,53.85
2021-05-20,588000,0.293,18.6274,54.91
2021-05-21,588000,-1.0957,19.0304,48.04
2021-05-24,588000,1.2555,19.3715,52.06
2021-05-25,588000,2.6988,20.8587,59.57
2021-05-26,588000,-0.2841,20.9094,62.84
2021-05-27,588000,2.3504,22.2378,82.13
2021-05-28,588000,-0.4871,22.3959,83.33
2021-05-31,588000,3.7762,25.5824,86.82
2021-06-01,588000,1.2129,25.6968,86.92
2021-06-02,588000,-2.1971,27.4029,76.9
2021-06-03,588000,-0.885,27.2039,70.91
2021-06-04,588000,1.3049,23.6433,70.15
2021-06-07,588000,0.0,23.1955,72.31
2021-06-08,588000,-0.678,23.5757,68.94
2021-06-09,588000,0.4778,23.4717,69.29
2021-06-10,588000,1.7663,23.786,75.9
2021-06-11,588000,-0.3338,23.3849,72.93
2021-06-15,588000,0.4019,22.8021,69.36
2021-06-16,588000,-3.0687,25.8316,58.84
2021-06-17,588000,5.1617,30.9803,64.26
2021-06-18,588000,1.4398,31.1049,67.96
2021-06-21,588000,2.1935,30.8597,65.92
2021-06-22,588000,-0.2525,31.0316,63.0
2021-06-23,588000,0.5063,30.1501,71.64
2021-06-24,588000,-1.7003,31.117,68.17
2021-06-25,588000,2.1781,30.9905,69.74
2021-06-28,588000,1.442,30.8982,71.87
2021-06-29,588000,0.1854,28.6038,74.37
2021-06-30,588000,1.6656,28.8067,75.88
2021-07-01,588000,-0.9102,27.5553,70.52
2021-07-02,588000,-2.3882,29.0651,63.91
2021-07-05,588000,2.8858,30.1877,67.49
2021-07-06,588000,-2.9878,32.669,67.0
2021-07-07,588000,2.0742,32.925,63.19
2021-07-08,588000,2.8325,33.9151,65.46
2021-07-09,588000,-1.5569,34.5164,57.89
