date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2024-01-16,159790,,,
2024-01-17,159790,-2.583,,
2024-01-18,159790,2.4621,,
2024-01-19,159790,-0.9242,,
2024-01-22,159790,-2.0522,,
2024-01-23,159790,0.7619,,
2024-01-24,159790,-0.189,,
2024-01-25,159790,1.3258,,
2024-01-26,159790,-1.3084,,
2024-01-29,159790,-3.4091,,
2024-01-30,159790,-2.1569,,
2024-01-31,159790,-0.2004,,
2024-02-01,159790,0.2008,,
2024-02-02,159790,-2.4048,,
2024-02-05,159790,-0.4107,,23.36
2024-02-06,159790,4.5361,,40.87
2024-02-07,159790,0.9862,,36.45
2024-02-08,159790,1.3672,,42.2
2024-02-19,159790,0.578,,48.51
2024-02-20,159790,-0.1916,,45.92
2024-02-21,159790,0.9597,30.1527,49.02
2024-02-22,159790,0.3802,28.7613,46.39
2024-02-23,159790,0.947,27.5283,52.63
2024-02-26,159790,-1.5009,27.8427,58.82
2024-02-27,159790,0.9524,27.0647,69.62
2024-02-28,159790,-0.566,27.0191,67.9
2024-02-29,159790,2.0873,28.004,71.43
2024-03-01,159790,0.3717,27.6566,82.72
2024-03-04,159790,1.1111,27.4001,85.88
2024-03-05,159790,-0.5495,24.1124,77.27
2024-03-06,159790,1.2891,22.454,77.94
2024-03-07,159790,-1.6364,23.5952,65.71
2024-03-08,159790,1.4787,23.8683,68.0
2024-03-11,159790,4.7359,25.7679,77.0
2024-03-12,159790,-0.3478,25.7282,74.23
2024-03-13,159790,-0.5236,22.1291,71.43
2024-03-14,159790,-0.8772,22.6756,66.33
2024-03-15,159790,-0.531,22.7174,69.89
2024-03-18,159790,1.7794,23.2309,71.43
2024-03-19,159790,-0.8741,23.6113,70.0
2024-03-20,159790,0.3527,23.5303,67.03
2024-03-21,159790,-0.8787,23.9674,62.77
2024-03-22,159790,-1.9504,25.1722,53.54
2024-03-25,159790,-1.085,24.8414,51.96
2024-03-26,159790,1.6453,25.2322,52.88
2024-03-27,159790,-2.1583,26.5168,51.4
2024-03-28,159790,0.3676,25.5545,48.51
2024-03-29,159790,0.7326,25.6399,34.18
2024-04-01,159790,2.1818,26.4661,43.82
2024-04-02,159790,0.5338,26.3614,47.19
2024-04-03,159790,-0.885,26.3125,47.19
2024-04-08,159790,-0.8929,25.7877,46.15
2024-04-09,159790,0.9009,25.4695,43.02
2024-04-10,159790,-1.0714,19.006,42.53
2024-04-11,159790,-0.1805,18.9956,40.7
2024-04-12,159790,-1.8083,19.8408,38.46
2024-04-15,159790,1.8416,20.9875,50.0
2024-04-16,159790,-1.9892,21.9994,47.37
2024-04-17,159790,1.6605,21.8633,47.37
2024-04-18,159790,-0.5445,21.7551,52.33
2024-04-19,159790,-2.1898,22.8049,44.79
2024-04-22,159790,0.0,22.7163,42.39
2024-04-23,159790,-0.9328,21.9781,31.76
2024-04-24,159790,-0.3766,21.7396,28.57
2024-04-25,159790,0.189,20.7282,31.25
2024-04-26,159790,1.5094,20.2893,39.76
2024-04-29,159790,3.3457,23.5842,47.92
2024-04-30,159790,-1.259,23.934,47.42
2024-05-06,159790,1.6393,23.3489,52.38
2024-05-07,159790,0.1792,23.2701,58.33
2024-05-08,159790,-1.4311,23.6104,48.94
2024-05-09,159790,2.1779,24.6835,61.05
2024-05-10,159790,-0.8881,24.7141,53.85
2024-05-13,159790,-0.3584,24.4346,54.44
2024-05-14,159790,-0.3597,24.4633,61.25
2024-05-15,159790,-0.9025,23.7667,57.65
2024-05-16,159790,0.0,22.8216,61.25
2024-05-17,159790,0.7286,21.7348,64.63
2024-05-20,159790,0.1808,20.9548,64.63
2024-05-21,159790,-0.9025,21.1241,56.96
2024-05-22,159790,3.0965,22.1093,56.41
2024-05-23,159790,-1.4134,22.9032,55.7
2024-05-24,159790,-0.5376,22.6834,47.95
2024-05-27,159790,0.0,22.5888,47.22
2024-05-28,159790,-0.1802,22.6399,52.31
2024-05-29,159790,1.083,22.3696,47.46
2024-05-30,159790,0.1786,19.0614,52.73
2024-05-31,159790,-0.3565,18.4994,52.73
2024-06-03,159790,0.5367,17.6755,57.14
2024-06-04,159790,1.0676,18.0448,66.67
2024-06-05,159790,-0.3521,17.2296,64.41
2024-06-06,159790,-1.0601,15.9349,55.74
2024-06-07,159790,-1.4286,16.4323,48.53
2024-06-11,159790,-0.5435,16.4915,50.0
2024-06-12,159790,-0.3643,16.4927,31.37
2024-06-13,159790,0.1828,16.2034,38.64
2024-06-14,159790,-0.9124,16.5208,36.96
2024-06-17,159790,0.5525,16.4223,40.82
2024-06-18,159790,0.1832,16.4227,42.86
2024-06-19,159790,-1.0969,16.5691,30.61
2024-06-20,159790,-1.1091,12.0138,25.93
2024-06-21,159790,-0.1869,11.2411,26.42
2024-06-24,159790,-0.5618,11.2506,20.75
2024-06-25,159790,-1.6949,12.3674,8.93
2024-06-26,159790,0.5747,12.7513,14.04
2024-06-27,159790,-1.1429,12.0584,14.04
2024-06-28,159790,-0.1927,11.9027,16.0
2024-07-01,159790,0.5792,12.3962,22.0
2024-07-02,159790,-0.7678,12.0199,21.15
2024-07-03,159790,-0.1934,10.7221,19.23
2024-07-04,159790,-0.5814,10.7176,20.0
2024-07-05,159790,-0.1949,10.544,14.58
2024-07-08,159790,-0.9766,10.0973,11.54
2024-07-09,159790,0.5917,10.7026,18.37
2024-07-10,159790,-0.1961,10.7195,20.45
2024-07-11,159790,1.9646,13.4326,35.85
2024-07-12,159790,0.578,13.5259,41.51
2024-07-15,159790,-0.1916,13.2364,48.89
2024-07-16,159790,1.7274,14.9066,54.9
2024-07-17,159790,-0.1887,14.487,60.87
2024-07-18,159790,1.5123,15.0617,67.92
2024-07-19,159790,0.7449,15.2515,68.52
2024-07-22,159790,0.1848,15.0708,74.51
2024-07-23,159790,-1.845,15.3162,63.33
2024-07-24,159790,0.0,15.2152,66.67
2024-07-25,159790,1.5038,15.3156,71.88
2024-07-26,159790,-0.1852,15.3131,76.67
2024-07-29,159790,-1.6698,16.6071,65.15
2024-07-30,159790,-0.566,16.4837,63.24
2024-07-31,159790,1.3283,17.0002,61.54
2024-08-01,159790,-0.9363,17.255,55.22
2024-08-02,159790,-0.9452,17.66,52.11
2024-08-05,159790,-1.145,17.8085,41.18
2024-08-06,159790,0.9653,17.99,45.83
2024-08-07,159790,0.3824,17.9673,40.91
2024-08-08,159790,-0.5714,16.8084,35.38
2024-08-09,159790,-0.7663,16.9085,32.35
2024-08-12,159790,-0.7722,17.1052,35.48
2024-08-13,159790,0.5837,15.9617,38.46
2024-08-14,159790,-0.5803,16.0446,28.33
2024-08-15,159790,0.9728,15.4099,34.38
2024-08-16,159790,-0.578,15.085,37.93
2024-08-19,159790,-0.1938,15.0059,39.29
2024-08-20,159790,-0.7767,13.9422,28.3
2024-08-21,159790,-0.7828,14.0714,28.85
2024-08-22,159790,0.1972,12.6172,33.33
2024-08-23,159790,-0.1969,12.6159,37.21
2024-08-26,159790,0.789,12.0897,35.71
2024-08-27,159790,-0.5871,12.0988,30.23
2024-08-28,159790,0.1969,10.827,34.15
2024-08-29,159790,0.1965,10.6012,39.47
2024-08-30,159790,1.1765,11.2282,52.5
2024-09-02,159790,-1.1628,11.2508,41.86
2024-09-03,159790,0.3922,10.7191,47.62
2024-09-04,159790,0.1953,10.6267,42.11
2024-09-05,159790,0.0,10.4928,45.71
2024-09-06,159790,-1.5595,11.5049,38.1
2024-09-09,159790,-0.198,11.254,41.03
2024-09-10,159790,-0.5952,11.0867,42.11
2024-09-11,159790,0.0,10.9822,40.54
2024-09-12,159790,0.1996,10.2767,43.24
2024-09-13,159790,-1.3944,11.089,30.0
2024-09-18,159790,-0.202,11.0889,31.58
2024-09-19,159790,0.8097,11.4299,36.59
2024-09-20,159790,-1.004,11.6238,31.11
2024-09-23,159790,0.0,11.5694,20.51
2024-09-24,159790,3.854,18.3105,51.92
2024-09-25,159790,0.9766,18.4219,54.55
2024-09-26,159790,2.3211,19.891,62.12
2024-09-27,159790,6.0491,28.7251,74.49
2024-09-30,159790,9.9822,44.1839,88.36
2024-10-08,159790,9.8865,54.3207,92.23
2024-10-09,159790,-10.0295,67.4579,70.11
2024-10-10,159790,0.4918,67.4473,70.44
2024-10-11,159790,-4.2414,69.9327,64.21
2024-10-14,159790,1.7036,69.9463,66.89
2024-10-15,159790,-2.3451,70.3599,64.13
2024-10-16,159790,-2.2298,71.1129,61.11
2024-10-17,159790,-1.5789,71.4376,60.37
2024-10-18,159790,4.6346,72.7498,63.28
2024-10-21,159790,1.3629,72.7197,62.1
2024-10-22,159790,1.3445,72.1954,62.43
2024-10-23,159790,2.8192,72.2751,62.96
2024-10-24,159790,-2.2581,73.3302,56.76
2024-10-25,159790,4.4554,73.8245,52.63
2024-10-28,159790,-0.316,73.9102,40.41
2024-10-29,159790,-1.5848,73.982,52.94
2024-10-30,159790,-1.1272,74.3938,50.26
2024-10-31,159790,1.1401,74.2266,59.88
2024-11-01,159790,-0.9662,71.9233,55.36
2024-11-04,159790,0.6504,62.7468,61.39
2024-11-05,159790,2.4233,51.9582,70.0
2024-11-06,159790,-0.4732,37.1421,72.73
2024-11-07,159790,0.4754,37.1404,67.94
2024-11-08,159790,-0.1577,33.3019,65.32
2024-11-11,159790,2.2117,33.6134,66.92
