date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2024-02-19,159605,,,
2024-02-20,159605,0.1437,,
2024-02-21,159605,2.8694,,
2024-02-22,159605,0.1395,,
2024-02-23,159605,0.6964,,
2024-02-26,159605,-1.2448,,
2024-02-27,159605,-0.2801,,
2024-02-28,159605,-1.1236,,
2024-02-29,159605,0.4261,,
2024-03-01,159605,0.4243,,
2024-03-04,159605,-0.1408,,
2024-03-05,159605,-3.5261,,
2024-03-06,159605,1.7544,,
2024-03-07,159605,-2.1552,,
2024-03-08,159605,1.6153,,48.28
2024-03-11,159605,1.1561,,51.22
2024-03-12,159605,4.0,,54.2
2024-03-13,159605,0.8242,,55.88
2024-03-14,159605,-0.545,,52.59
2024-03-15,159605,-1.2329,,52.59
2024-03-18,159605,1.5257,27.1404,56.94
2024-03-19,159605,-1.0929,27.5662,56.94
2024-03-20,159605,0.9669,25.9038,58.11
2024-03-21,159605,2.052,26.8071,61.25
2024-03-22,159605,-3.6193,29.9507,52.69
2024-03-25,159605,0.0,29.5943,60.87
2024-03-26,159605,1.8081,30.2059,61.11
2024-03-27,159605,-1.9126,30.7737,61.49
2024-03-28,159605,1.6713,31.2535,61.73
2024-03-29,159605,0.274,31.2424,60.26
2024-04-01,159605,1.6393,31.6431,55.71
2024-04-02,159605,-0.2688,28.4222,52.94
2024-04-03,159605,-1.0782,28.4409,51.43
2024-04-08,159605,-0.1362,27.0139,54.55
2024-04-09,159605,0.6821,26.6497,52.38
2024-04-10,159605,2.5745,27.6844,62.04
2024-04-11,159605,0.0,24.2229,60.0
2024-04-12,159605,-1.8494,25.1598,48.84
2024-04-15,159605,-1.3459,25.5778,56.25
2024-04-16,159605,-2.8649,27.2504,47.37
2024-04-17,159605,0.1404,26.6254,42.15
2024-04-18,159605,0.2805,26.4038,48.62
2024-04-19,159605,-1.6783,26.7212,37.61
2024-04-22,159605,3.1294,28.1511,47.29
2024-04-23,159605,4.0,28.6054,53.42
2024-04-24,159605,3.5809,30.9157,61.4
2024-04-25,159605,-0.6402,30.6913,62.5
2024-04-26,159605,3.0928,31.0249,67.54
2024-04-29,159605,-0.375,30.903,65.61
2024-04-30,159605,-1.0038,31.3336,58.99
2024-05-06,159605,8.1115,41.514,69.83
2024-05-07,159605,-2.3447,42.8021,68.15
2024-05-08,159605,-0.8403,42.6856,68.98
2024-05-09,159605,1.4528,42.6821,76.69
2024-05-10,159605,0.5967,42.6838,77.08
2024-05-13,159605,2.0166,42.404,78.43
2024-05-14,159605,1.2791,42.3778,83.07
2024-05-15,159605,-0.5741,41.5798,79.75
2024-05-16,159605,1.5012,40.8521,78.28
2024-05-17,159605,1.934,38.3969,77.25
2024-05-20,159605,0.1116,38.4075,79.23
2024-05-21,159605,-2.6756,40.6926,67.63
2024-05-22,159605,-0.1145,39.6762,68.29
2024-05-23,159605,-1.9495,40.3413,65.42
2024-05-24,159605,-1.9883,39.7511,45.51
2024-05-27,159605,1.9093,38.4882,56.44
2024-05-28,159605,-0.1171,38.3317,58.6
2024-05-29,159605,-3.1653,39.1478,46.51
2024-05-30,159605,-0.6053,39.2003,43.6
2024-05-31,159605,-0.4872,39.0365,36.48
2024-06-03,159605,1.7136,26.4073,37.65
2024-06-04,159605,0.361,25.0944,40.0
2024-06-05,159605,-0.5995,24.9996,33.55
2024-06-06,159605,-0.3619,24.4536,24.64
2024-06-07,159605,-0.6053,24.3972,23.24
2024-06-11,159605,0.7308,23.3056,31.45
2024-06-12,159605,-1.0883,22.8433,29.55
2024-06-13,159605,0.7335,23.1079,37.19
2024-06-14,159605,0.1214,22.2329,43.81
2024-06-17,159605,-0.1212,20.6239,33.33
2024-06-18,159605,-1.0922,20.6628,30.61
2024-06-19,159605,2.8221,22.0487,56.38
2024-06-20,159605,-0.8353,22.1618,55.21
2024-06-21,159605,-2.2864,22.5373,47.75
2024-06-24,159605,-1.601,22.1798,35.45
2024-06-25,159605,0.3755,20.847,35.45
2024-06-26,159605,1.3716,21.6784,43.1
2024-06-27,159605,-2.952,21.3056,36.5
2024-06-28,159605,-0.8872,21.3964,35.97
2024-07-01,159605,-0.1279,21.3781,32.84
2024-07-02,159605,-0.3841,20.1265,34.38
2024-07-03,159605,1.928,21.5494,38.69
2024-07-04,159605,1.261,22.1449,42.47
2024-07-05,159605,-0.6227,22.1973,41.33
2024-07-08,159605,-1.5038,22.659,40.52
2024-07-09,159605,1.0178,22.8389,34.06
2024-07-10,159605,0.5038,22.7105,37.78
