date,symbol,ret_1d_pct,vol_20d_pct,rsi_14
2024-02-19,515220,,,
2024-02-20,515220,0.3311,,
2024-02-21,515220,-0.4125,,
2024-02-22,515220,5.3853,,
2024-02-23,515220,-1.4937,,
2024-02-26,515220,-2.5539,,
2024-02-27,515220,0.5733,,
2024-02-28,515220,-0.7329,,
2024-02-29,515220,0.4922,,
2024-03-01,515220,1.3878,,
2024-03-04,515220,2.4155,,
2024-03-05,515220,-0.4717,,
2024-03-06,515220,0.8689,,
2024-03-07,515220,1.018,,
2024-03-08,515220,-1.1628,,64.02
2024-03-11,515220,-3.1373,,54.18
2024-03-12,515220,-3.3198,,47.91
2024-03-13,515220,-0.67,,33.07
2024-03-14,515220,0.5902,,37.6
2024-03-15,515220,-1.5088,,39.91
2024-03-18,515220,-1.4468,31.6567,35.29
2024-03-19,515220,1.2953,32.0508,40.57
2024-03-20,515220,0.2558,32.0644,39.83
2024-03-21,515220,-0.3401,24.6262,34.65
2024-03-22,515220,0.3413,24.4028,26.24
2024-03-25,515220,-0.8503,23.0316,25.73
2024-03-26,515220,-2.4871,24.1673,18.75
2024-03-27,515220,-0.6157,24.1477,13.3
2024-03-28,515220,0.531,24.1664,16.75
2024-03-29,515220,1.9366,24.7656,29.84
2024-04-01,515220,-0.6908,22.5397,36.08
2024-04-02,515220,0.3478,22.737,39.61
2024-04-03,515220,2.8596,25.2323,48.33
2024-04-08,515220,-0.337,24.709,52.41
2024-04-09,515220,0.0845,24.6085,58.67
2024-04-10,515220,1.6047,23.2233,59.74
2024-04-11,515220,1.4963,20.5648,63.31
2024-04-12,515220,-0.7371,20.6003,61.49
2024-04-15,515220,2.3102,21.9833,66.16
2024-04-16,515220,-0.6452,21.2945,66.84
2024-04-17,515220,1.3799,20.6696,80.43
2024-04-18,515220,-0.0801,20.4432,83.15
2024-04-19,515220,0.0801,20.4598,82.66
2024-04-22,515220,-4.8839,27.5143,57.08
2024-04-23,515220,-2.9461,29.5062,50.63
2024-04-24,515220,-0.6071,29.4347,48.35
2024-04-25,515220,1.2216,28.3181,43.95
2024-04-26,515220,-1.0345,28.5,42.42
2024-04-29,515220,0.2613,28.4613,42.92
2024-04-30,515220,0.695,27.7192,40.09
2024-05-06,515220,1.0354,27.81,38.43
2024-05-07,515220,0.854,27.9264,42.86
2024-05-08,515220,2.5402,27.5326,43.38
2024-05-09,515220,0.0,27.4853,45.02
2024-05-10,515220,0.2477,27.4877,41.12
2024-05-13,515220,-1.2356,27.3283,38.39
2024-05-14,515220,-1.7515,27.3976,34.63
2024-05-15,515220,0.4244,27.386,48.57
2024-05-16,515220,-0.3381,25.8568,59.03
2024-05-17,515220,0.7634,26.0461,64.38
2024-05-20,515220,3.7037,29.0155,70.45
2024-05-21,515220,0.5682,29.0985,76.61
2024-05-22,515220,0.0,29.0962,76.19
2024-05-23,515220,-1.7756,23.8249,65.93
2024-05-24,515220,-0.2465,20.9541,62.43
2024-05-27,515220,2.3888,21.9717,66.15
2024-05-28,515220,0.3218,21.7653,60.84
2024-05-29,515220,1.2029,21.2928,64.09
2024-05-30,515220,-2.3772,23.5927,54.33
2024-05-31,515220,0.7305,23.5998,60.4
2024-06-03,515220,-0.6446,23.7086,64.55
2024-06-04,515220,-1.7032,24.5926,57.07
2024-06-05,515220,-1.1551,23.2739,54.42
2024-06-06,515220,1.2521,23.7251,55.66
2024-06-07,515220,0.9068,23.924,47.87
2024-06-11,515220,-1.634,24.2479,41.29
2024-06-12,515220,3.8206,26.7504,52.23
2024-06-13,515220,-1.36,27.3917,53.31
2024-06-14,515220,-0.8921,27.6115,51.6
2024-06-17,515220,-2.455,29.0561,39.84
2024-06-18,515220,0.0839,25.6292,39.11
2024-06-19,515220,-0.3353,25.4944,34.6
2024-06-20,515220,0.7569,25.7113,42.13
2024-06-21,515220,-1.0017,25.2064,37.44
2024-06-24,515220,-2.6138,26.7228,33.88
2024-06-25,515220,-0.2597,24.8622,36.61
2024-06-26,515220,0.0868,24.7896,39.34
2024-06-27,515220,-1.1275,24.1895,32.54
2024-06-28,515220,0.9649,23.6453,32.54
2024-07-01,515220,3.649,27.3577,47.62
2024-07-02,515220,-0.5868,27.3455,33.33
2024-07-03,515220,-1.602,27.2731,32.99
2024-07-04,515220,-1.0283,27.2163,32.82
2024-07-05,515220,-0.3463,26.696,37.87
2024-07-08,515220,-1.3032,26.5796,34.43
2024-07-09,515220,0.7923,26.4311,38.3
2024-07-10,515220,-4.8908,26.7762,26.81
2024-07-11,515220,0.9183,27.219,31.33
2024-07-12,515220,-2.3658,27.9506,32.02
2024-07-15,515220,1.8639,28.4175,37.96
2024-07-16,515220,-0.0915,28.3833,37.55
2024-07-17,515220,-1.7399,28.7591,36.65
2024-07-18,515220,0.0932,28.4706,34.02
2024-07-19,515220,-0.1862,28.4383,19.9
2024-07-22,515220,-1.1194,27.4342,19.42
2024-07-23,515220,-1.9811,27.9809,19.23
2024-07-24,515220,-0.77,27.9077,19.61
2024-07-25,515220,-1.3579,27.9836,18.69
2024-07-26,515220,0.9833,27.9969,23.92
2024-07-29,515220,-0.9737,23.1897,19.52
2024-07-30,515220,-1.5733,23.3419,24.12
2024-07-31,515220,3.5964,27.9182,34.18
2024-08-01,515220,-0.9643,27.9053,37.22
2024-08-02,515220,-0.779,27.9014,27.98
2024-08-05,515220,-0.9814,27.8159,26.55
2024-08-06,515220,0.5946,27.6956,32.32
2024-08-07,515220,1.4778,23.4711,37.64
2024-08-08,515220,-0.1942,23.054,37.64
2024-08-09,515220,0.1946,21.803,41.07
2024-08-12,515220,0.7767,20.7575,49.68
2024-08-13,515220,-0.578,20.7801,50.33
2024-08-14,515220,-1.5504,20.613,49.68
2024-08-15,515220,2.4606,22.7593,54.12
2024-08-16,515220,0.0961,22.7748,57.76
2024-08-19,515220,-0.3839,22.4999,62.42
2024-08-20,515220,-3.5645,24.8404,38.0
2024-08-21,515220,-0.4995,24.7728,39.31
2024-08-22,515220,-0.8032,24.4941,39.31
2024-08-23,515220,0.6073,24.3023,44.68
2024-08-26,515220,0.1006,24.1191,42.65
2024-08-27,515220,1.7085,24.2701,43.48
2024-08-28,515220,-0.0988,20.3718,43.8
2024-08-29,515220,0.0,20.1272,42.96
2024-08-30,515220,1.088,20.3458,44.2
2024-09-02,515220,1.1742,20.3739,50.69
2024-09-03,515220,-1.1605,20.7916,52.14
2024-09-04,515220,-1.5656,20.8117,36.64
2024-09-05,515220,-1.2922,21.2317,32.87
2024-09-06,515220,-2.1148,22.2707,29.38
2024-09-09,515220,-2.6749,23.4382,31.54
2024-09-10,515220,0.0,23.4869,32.64
2024-09-11,515220,-1.5856,23.5096,31.13
2024-09-12,515220,1.0741,21.6975,32.9
2024-09-13,515220,-0.9564,21.6389,30.67
2024-09-18,515220,2.6824,24.495,33.92
2024-09-19,515220,0.9404,21.8368,37.43
2024-09-20,515220,0.5176,21.9308,39.13
2024-09-23,515220,2.0597,23.0693,41.97
2024-09-24,515220,5.8527,30.9816,53.14
2024-09-25,515220,0.572,30.9891,57.08
2024-09-26,515220,4.6445,34.3188,68.42
2024-09-27,515220,4.529,37.1388,76.57
2024-09-30,515220,6.4991,42.34,85.99
2024-10-08,515220,-1.7087,43.4253,87.22
2024-10-09,515220,-9.2715,56.3693,66.16
2024-10-10,515220,6.7518,60.4057,72.85
2024-10-11,515220,-3.5897,61.844,66.85
2024-10-14,515220,2.1277,61.6131,69.3
2024-10-15,515220,-3.125,62.3507,63.68
2024-10-16,515220,-0.5376,61.2375,62.46
2024-10-17,515220,-1.2613,61.6386,60.65
2024-10-18,515220,1.7336,61.0503,60.58
2024-10-21,515220,-0.0897,61.1653,56.14
2024-10-22,515220,0.5386,60.7865,56.14
2024-10-23,515220,0.5357,60.4721,52.26
2024-10-24,515220,-0.8881,60.7977,45.74
2024-10-25,515220,0.448,60.8024,35.64
2024-10-28,515220,2.4086,60.9115,42.15
2024-10-29,515220,-3.3972,59.5869,52.1
2024-10-30,515220,-0.9017,59.7422,35.51
2024-10-31,515220,-0.182,57.4706,42.44
2024-11-01,515220,1.2762,55.2094,39.49
2024-11-04,515220,0.27,49.4099,49.38
2024-11-05,515220,1.9749,49.8863,57.3
2024-11-06,515220,-0.2641,36.8445,61.08
2024-11-07,515220,2.9126,29.5825,64.09
2024-11-08,515220,-0.7719,26.5874,61.38
2024-11-11,515220,-1.21,25.9096,55.84
2024-11-12,515220,-1.7498,24.1269,49.29
2024-11-13,515220,0.5343,24.0852,53.14
2024-11-14,515220,-1.8601,24.6205,47.09
2024-11-15,515220,-0.1805,23.8256,39.39
2024-11-18,515220,2.8933,25.9815,57.59
2024-11-19,515220,-0.6151,26.0572,58.51
2024-11-20,515220,0.5305,26.056,60.42
2024-11-21,515220,-0.088,25.823,56.98
2024-11-22,515220,-3.6092,28.9297,45.62
2024-11-25,515220,-0.6393,27.4052,38.12
2024-11-26,515220,-0.3676,24.7806,37.93
2024-11-27,515220,0.9225,24.8461,30.0
2024-11-28,515220,-0.9141,25.0479,29.83
2024-11-29,515220,0.5535,24.6698,34.68
2024-12-02,515220,1.2844,25.1214,44.31
2024-12-03,515220,0.8152,24.2128,45.29
2024-12-04,515220,1.8868,25.193,57.65
2024-12-05,515220,0.0,22.7554,58.33
2024-12-06,515220,1.8519,23.6606,55.41
2024-12-09,515220,0.2597,23.2334,58.82
2024-12-10,515220,-0.1727,22.2435,56.38
2024-12-11,515220,1.7301,22.9095,61.9
2024-12-12,515220,-0.5952,21.8039,77.61
2024-12-13,515220,-2.8229,24.4025,65.0
2024-12-16,515220,0.6162,22.2445,68.1
2024-12-17,515220,-0.8749,22.3634,61.96
2024-12-18,515220,1.5887,22.9915,69.59
2024-12-19,515220,-2.3458,24.5434,58.85
2024-12-20,515220,-2.5801,22.767,47.83
2024-12-23,515220,-1.2785,23.1191,42.45
2024-12-24,515220,0.6475,23.1985,38.38
2024-12-25,515220,0.6434,23.0767,40.49
2024-12-26,515220,-0.8219,23.0298,32.12
2024-12-27,515220,0.0,22.9432,31.05
2024-12-30,515220,1.0129,22.7598,35.18
2024-12-31,515220,-0.3646,22.5687,27.32
2025-01-02,515220,-3.0192,23.5909,23.92
2025-01-03,515220,0.0,23.5909,28.41
2025-01-06,515220,-0.0943,22.1768,25.29
2025-01-07,515220,-0.8499,22.0728,25.44
2025-01-08,515220,-1.2381,22.2003,15.24
2025-01-09,515220,-1.0608,20.5792,16.89
2025-01-10,515220,-1.9493,21.0678,17.99
